# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,22.5
2001-01-01 00:00:00.010 PST,72.9
2001-01-01 00:00:00.020 PST,80.0
2001-01-01 00:00:00.030 PST,67.6
2001-01-01 00:00:00.040 PST,51.7
2001-01-01 00:00:00.050 PST,87.8
2001-01-01 00:00:00.060 PST,51.3
2001-01-01 00:00:00.070 PST,35.1
2001-01-01 00:00:00.080 PST,31.1
2001-01-01 00:00:00.090 PST,68.6
2001-01-01 00:00:00.100 PST,13.3
2001-01-01 00:00:00.110 PST,74.5
2001-01-01 00:00:00.120 PST,92.5
2001-01-01 00:00:00.130 PST,43.6
2001-01-01 00:00:00.140 PST,35.5
2001-01-01 00:00:00.150 PST,55.8
2001-01-01 00:00:00.160 PST,11.8
2001-01-01 00:00:00.170 PST,47.6
2001-01-01 00:00:00.180 PST,67.1
2001-01-01 00:00:00.190 PST,68.5
2001-01-01 00:00:00.200 PST,23.4
2001-01-01 00:00:00.210 PST,20.7
2001-01-01 00:00:00.220 PST,62.5
2001-01-01 00:00:00.230 PST,50.9
2001-01-01 00:00:00.240 PST,99.4
2001-01-01 00:00:00.250 PST,51.7
2001-01-01 00:00:00.260 PST,58.8
2001-01-01 00:00:00.270 PST,57.6
2001-01-01 00:00:00.280 PST,29.1
2001-01-01 00:00:00.290 PST,9.6
2001-01-01 00:00:00.300 PST,54.2
2001-01-01 00:00:00.310 PST,30.6
2001-01-01 00:00:00.320 PST,54.4
2001-01-01 00:00:00.330 PST,57.6
2001-01-01 00:00:00.340 PST,73.4
2001-01-01 00:00:00.350 PST,70.7
2001-01-01 00:00:00.360 PST,47.3
2001-01-01 00:00:00.370 PST,55.8
2001-01-01 00:00:00.380 PST,10.4
2001-01-01 00:00:00.390 PST,37.1
2001-01-01 00:00:00.400 PST,31.0
2001-01-01 00:00:00.410 PST,74.7
2001-01-01 00:00:00.420 PST,4.6
2001-01-01 00:00:00.430 PST,95.4
2001-01-01 00:00:00.440 PST,71.6
2001-01-01 00:00:00.450 PST,63.0
2001-01-01 00:00:00.460 PST,62.8
2001-01-01 00:00:00.470 PST,62.3
2001-01-01 00:00:00.480 PST,69.5
2001-01-01 00:00:00.490 PST,61.9
2001-01-01 00:00:00.500 PST,79.9
2001-01-01 00:00:00.510 PST,27.3
2001-01-01 00:00:00.520 PST,14.1
2001-01-01 00:00:00.530 PST,76.6
2001-01-01 00:00:00.540 PST,87.5
2001-01-01 00:00:00.550 PST,91.4
2001-01-01 00:00:00.560 PST,88.3
2001-01-01 00:00:00.570 PST,7.1
2001-01-01 00:00:00.580 PST,28.1
2001-01-01 00:00:00.590 PST,6.6
2001-01-01 00:00:00.600 PST,60.5
2001-01-01 00:00:00.610 PST,10.0
2001-01-01 00:00:00.620 PST,26.6
2001-01-01 00:00:00.630 PST,26.9
2001-01-01 00:00:00.640 PST,72.8
2001-01-01 00:00:00.650 PST,9.8
2001-01-01 00:00:00.660 PST,40.4
2001-01-01 00:00:00.670 PST,74.2
2001-01-01 00:00:00.680 PST,54.5
2001-01-01 00:00:00.690 PST,85.2
2001-01-01 00:00:00.700 PST,29.0
2001-01-01 00:00:00.710 PST,74.2
2001-01-01 00:00:00.720 PST,99.7
2001-01-01 00:00:00.730 PST,37.8
2001-01-01 00:00:00.740 PST,94.6
2001-01-01 00:00:00.750 PST,99.7
2001-01-01 00:00:00.760 PST,31.2
2001-01-01 00:00:00.770 PST,19.8
2001-01-01 00:00:00.780 PST,80.0
2001-01-01 00:00:00.790 PST,16.0
2001-01-01 00:00:00.800 PST,78.3
2001-01-01 00:00:00.810 PST,63.0
2001-01-01 00:00:00.820 PST,42.3
2001-01-01 00:00:00.830 PST,56.8
2001-01-01 00:00:00.840 PST,71.6
2001-01-01 00:00:00.850 PST,73.4
2001-01-01 00:00:00.860 PST,99.4
2001-01-01 00:00:00.870 PST,45.0
2001-01-01 00:00:00.880 PST,34.8
2001-01-01 00:00:00.890 PST,18.3
2001-01-01 00:00:00.900 PST,62.4
