# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,78.9
2016-10-28 16:29:47.362 PST,22.7
2016-10-28 16:44:47.362 PST,37.0
2016-10-28 16:59:47.362 PST,75.1
2016-10-28 17:14:47.362 PST,98.1
2016-10-28 17:29:47.362 PST,82.4
2016-10-28 17:44:47.362 PST,84.3
2016-10-28 17:59:47.362 PST,27.9
2016-10-28 18:14:47.362 PST,88.0
2016-10-28 18:29:47.362 PST,1.1
2016-10-28 18:44:47.362 PST,58.2
2016-10-28 18:59:47.362 PST,18.6
2016-10-28 19:14:47.362 PST,17.0
2016-10-28 19:29:47.362 PST,85.6
2016-10-28 19:44:47.362 PST,21.8
2016-10-28 19:59:47.362 PST,81.2
2016-10-28 20:14:47.362 PST,44.8
2016-10-28 20:29:47.362 PST,52.8
2016-10-28 20:44:47.362 PST,75.1
2016-10-28 20:59:47.362 PST,22.0
2016-10-28 21:14:47.362 PST,5.4
2016-10-28 21:29:47.362 PST,94.7
2016-10-28 21:44:47.362 PST,22.7
2016-10-28 21:59:47.362 PST,48.2
2016-10-28 22:14:47.362 PST,53.2
2016-10-28 22:29:47.362 PST,67.6
2016-10-28 22:44:47.362 PST,6.4
2016-10-28 22:59:47.362 PST,43.0
2016-10-28 23:14:47.362 PST,36.4
2016-10-28 23:29:47.362 PST,47.4
2016-10-28 23:44:47.362 PST,30.3
2016-10-28 23:59:47.362 PST,65.8
2016-10-29 00:14:47.362 PST,54.3
2016-10-29 00:29:47.362 PST,70.7
2016-10-29 00:44:47.362 PST,90.3
2016-10-29 00:59:47.362 PST,36.0
2016-10-29 01:14:47.362 PST,25.9
2016-10-29 01:29:47.362 PST,17.2
2016-10-29 01:44:47.362 PST,76.9
2016-10-29 01:59:47.362 PST,22.1
2016-10-29 02:14:47.362 PST,42.0
2016-10-29 02:29:47.362 PST,47.2
2016-10-29 02:44:47.362 PST,13.9
2016-10-29 02:59:47.362 PST,40.1
2016-10-29 03:14:47.362 PST,12.6
2016-10-29 03:29:47.362 PST,33.2
2016-10-29 03:44:47.362 PST,92.8
2016-10-29 03:59:47.362 PST,26.8
2016-10-29 04:14:47.362 PST,62.9
2016-10-29 04:29:47.362 PST,14.7
2016-10-29 04:44:47.362 PST,67.4
2016-10-29 04:59:47.362 PST,44.2
2016-10-29 05:14:47.362 PST,80.4
2016-10-29 05:29:47.362 PST,36.8
2016-10-29 05:44:47.362 PST,85.1
2016-10-29 05:59:47.362 PST,71.9
2016-10-29 06:14:47.362 PST,30.8
2016-10-29 06:29:47.362 PST,50.4
2016-10-29 06:44:47.362 PST,79.5
2016-10-29 06:59:47.362 PST,46.7
2016-10-29 07:14:47.362 PST,24.0
2016-10-29 07:29:47.362 PST,1.2
2016-10-29 07:44:47.362 PST,8.2
2016-10-29 07:59:47.362 PST,26.2
2016-10-29 08:14:47.362 PST,40.8
2016-10-29 08:29:47.362 PST,66.9
2016-10-29 08:44:47.362 PST,87.5
2016-10-29 08:59:47.362 PST,32.8
2016-10-29 09:14:47.362 PST,2.1
2016-10-29 09:29:47.362 PST,78.0
2016-10-29 09:44:47.362 PST,30.3
2016-10-29 09:59:47.362 PST,77.6
2016-10-29 10:14:47.362 PST,61.0
2016-10-29 10:29:47.362 PST,28.9
2016-10-29 10:44:47.362 PST,78.5
2016-10-29 10:59:47.362 PST,39.4
2016-10-29 11:14:47.362 PST,93.4
2016-10-29 11:29:47.362 PST,76.7
2016-10-29 11:44:47.362 PST,5.2
2016-10-29 11:59:47.362 PST,42.9
2016-10-29 12:14:47.362 PST,68.9
2016-10-29 12:29:47.362 PST,86.8
2016-10-29 12:44:47.362 PST,51.9
2016-10-29 12:59:47.362 PST,27.9
2016-10-29 13:14:47.362 PST,26.6
2016-10-29 13:29:47.362 PST,41.0
2016-10-29 13:44:47.362 PST,99.8
2016-10-29 13:59:47.362 PST,37.8
2016-10-29 14:14:47.362 PST,69.7
2016-10-29 14:29:47.362 PST,8.4
2016-10-29 14:44:47.362 PST,57.1
2016-10-29 14:59:47.362 PST,87.0
2016-10-29 15:14:47.362 PST,64.4
2016-10-29 15:29:47.362 PST,70.9
2016-10-29 15:44:47.362 PST,49.8
2016-10-29 15:59:47.362 PST,38.6
