# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,82.3
2016-10-28 16:29:47.362 PST,40.0
2016-10-28 16:44:47.362 PST,87.3
2016-10-28 16:59:47.362 PST,20.3
2016-10-28 17:14:47.362 PST,61.9
2016-10-28 17:29:47.362 PST,87.9
2016-10-28 17:44:47.362 PST,73.4
2016-10-28 17:59:47.362 PST,73.9
2016-10-28 18:14:47.362 PST,83.6
2016-10-28 18:29:47.362 PST,61.1
2016-10-28 18:44:47.362 PST,33.4
2016-10-28 18:59:47.362 PST,98.3
2016-10-28 19:14:47.362 PST,56.3
2016-10-28 19:29:47.362 PST,7.5
2016-10-28 19:44:47.362 PST,54.4
2016-10-28 19:59:47.362 PST,12.3
2016-10-28 20:14:47.362 PST,10.5
2016-10-28 20:29:47.362 PST,8.1
2016-10-28 20:44:47.362 PST,75.4
2016-10-28 20:59:47.362 PST,0.0
2016-10-28 21:14:47.362 PST,97.3
2016-10-28 21:29:47.362 PST,84.4
2016-10-28 21:44:47.362 PST,93.8
2016-10-28 21:59:47.362 PST,95.4
2016-10-28 22:14:47.362 PST,98.8
2016-10-28 22:29:47.362 PST,42.1
2016-10-28 22:44:47.362 PST,60.4
2016-10-28 22:59:47.362 PST,10.8
2016-10-28 23:14:47.362 PST,7.4
2016-10-28 23:29:47.362 PST,18.9
2016-10-28 23:44:47.362 PST,1.6
2016-10-28 23:59:47.362 PST,63.1
2016-10-29 00:14:47.362 PST,79.5
2016-10-29 00:29:47.362 PST,71.3
2016-10-29 00:44:47.362 PST,77.4
2016-10-29 00:59:47.362 PST,1.2
2016-10-29 01:14:47.362 PST,89.4
2016-10-29 01:29:47.362 PST,2.7
2016-10-29 01:44:47.362 PST,53.7
2016-10-29 01:59:47.362 PST,43.0
2016-10-29 02:14:47.362 PST,13.8
2016-10-29 02:29:47.362 PST,6.7
2016-10-29 02:44:47.362 PST,59.7
2016-10-29 02:59:47.362 PST,5.6
2016-10-29 03:14:47.362 PST,31.7
2016-10-29 03:29:47.362 PST,0.0
2016-10-29 03:44:47.362 PST,60.0
2016-10-29 03:59:47.362 PST,33.2
2016-10-29 04:14:47.362 PST,2.0
2016-10-29 04:29:47.362 PST,99.7
2016-10-29 04:44:47.362 PST,42.5
2016-10-29 04:59:47.362 PST,20.2
2016-10-29 05:14:47.362 PST,43.8
2016-10-29 05:29:47.362 PST,56.2
2016-10-29 05:44:47.362 PST,21.7
2016-10-29 05:59:47.362 PST,43.2
2016-10-29 06:14:47.362 PST,12.2
2016-10-29 06:29:47.362 PST,30.2
2016-10-29 06:44:47.362 PST,99.5
2016-10-29 06:59:47.362 PST,11.9
2016-10-29 07:14:47.362 PST,39.8
2016-10-29 07:29:47.362 PST,37.8
2016-10-29 07:44:47.362 PST,94.2
2016-10-29 07:59:47.362 PST,92.8
2016-10-29 08:14:47.362 PST,46.1
2016-10-29 08:29:47.362 PST,88.0
2016-10-29 08:44:47.362 PST,55.9
2016-10-29 08:59:47.362 PST,2.3
2016-10-29 09:14:47.362 PST,38.1
2016-10-29 09:29:47.362 PST,54.1
2016-10-29 09:44:47.362 PST,2.2
2016-10-29 09:59:47.362 PST,51.6
2016-10-29 10:14:47.362 PST,81.8
2016-10-29 10:29:47.362 PST,93.5
2016-10-29 10:44:47.362 PST,41.3
2016-10-29 10:59:47.362 PST,49.1
2016-10-29 11:14:47.362 PST,16.7
2016-10-29 11:29:47.362 PST,68.1
2016-10-29 11:44:47.362 PST,48.6
2016-10-29 11:59:47.362 PST,71.2
2016-10-29 12:14:47.362 PST,22.4
2016-10-29 12:29:47.362 PST,3.1
2016-10-29 12:44:47.362 PST,47.5
2016-10-29 12:59:47.362 PST,85.6
2016-10-29 13:14:47.362 PST,78.7
2016-10-29 13:29:47.362 PST,12.2
2016-10-29 13:44:47.362 PST,55.6
2016-10-29 13:59:47.362 PST,0.9
2016-10-29 14:14:47.362 PST,44.3
2016-10-29 14:29:47.362 PST,52.7
2016-10-29 14:44:47.362 PST,32.9
2016-10-29 14:59:47.362 PST,20.4
2016-10-29 15:14:47.362 PST,10.1
2016-10-29 15:29:47.362 PST,23.1
2016-10-29 15:44:47.362 PST,1.3
2016-10-29 15:59:47.362 PST,30.7
