# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,34.0
2001-01-01 00:00:00.010 PST,78.5
2001-01-01 00:00:00.020 PST,51.3
2001-01-01 00:00:00.030 PST,9.1
2001-01-01 00:00:00.040 PST,89.9
2001-01-01 00:00:00.050 PST,26.2
2001-01-01 00:00:00.060 PST,30.2
2001-01-01 00:00:00.070 PST,21.0
2001-01-01 00:00:00.080 PST,71.9
2001-01-01 00:00:00.090 PST,91.9
2001-01-01 00:00:00.100 PST,32.9
2001-01-01 00:00:00.110 PST,28.4
2001-01-01 00:00:00.120 PST,2.6
2001-01-01 00:00:00.130 PST,21.5
2001-01-01 00:00:00.140 PST,44.2
2001-01-01 00:00:00.150 PST,37.0
2001-01-01 00:00:00.160 PST,1.1
2001-01-01 00:00:00.170 PST,44.9
2001-01-01 00:00:00.180 PST,84.4
2001-01-01 00:00:00.190 PST,37.4
2001-01-01 00:00:00.200 PST,60.0
2001-01-01 00:00:00.210 PST,34.3
2001-01-01 00:00:00.220 PST,48.1
2001-01-01 00:00:00.230 PST,78.8
2001-01-01 00:00:00.240 PST,59.4
2001-01-01 00:00:00.250 PST,18.6
2001-01-01 00:00:00.260 PST,5.1
2001-01-01 00:00:00.270 PST,19.8
2001-01-01 00:00:00.280 PST,40.5
2001-01-01 00:00:00.290 PST,73.8
2001-01-01 00:00:00.300 PST,37.9
2001-01-01 00:00:00.310 PST,4.8
2001-01-01 00:00:00.320 PST,7.7
2001-01-01 00:00:00.330 PST,27.5
2001-01-01 00:00:00.340 PST,72.6
2001-01-01 00:00:00.350 PST,65.1
2001-01-01 00:00:00.360 PST,74.5
2001-01-01 00:00:00.370 PST,48.0
2001-01-01 00:00:00.380 PST,61.5
2001-01-01 00:00:00.390 PST,1.8
2001-01-01 00:00:00.400 PST,38.3
2001-01-01 00:00:00.410 PST,90.5
2001-01-01 00:00:00.420 PST,28.1
2001-01-01 00:00:00.430 PST,86.6
2001-01-01 00:00:00.440 PST,96.6
2001-01-01 00:00:00.450 PST,30.2
2001-01-01 00:00:00.460 PST,72.4
2001-01-01 00:00:00.470 PST,11.0
2001-01-01 00:00:00.480 PST,99.2
2001-01-01 00:00:00.490 PST,62.9
2001-01-01 00:00:00.500 PST,29.2
2001-01-01 00:00:00.510 PST,76.3
2001-01-01 00:00:00.520 PST,78.7
2001-01-01 00:00:00.530 PST,68.0
2001-01-01 00:00:00.540 PST,8.2
2001-01-01 00:00:00.550 PST,33.8
2001-01-01 00:00:00.560 PST,6.2
2001-01-01 00:00:00.570 PST,67.5
2001-01-01 00:00:00.580 PST,0.3
2001-01-01 00:00:00.590 PST,22.0
2001-01-01 00:00:00.600 PST,58.4
2001-01-01 00:00:00.610 PST,4.0
2001-01-01 00:00:00.620 PST,86.8
2001-01-01 00:00:00.630 PST,67.1
2001-01-01 00:00:00.640 PST,95.7
2001-01-01 00:00:00.650 PST,8.7
2001-01-01 00:00:00.660 PST,14.9
2001-01-01 00:00:00.670 PST,40.3
2001-01-01 00:00:00.680 PST,6.3
2001-01-01 00:00:00.690 PST,28.7
2001-01-01 00:00:00.700 PST,51.5
2001-01-01 00:00:00.710 PST,78.4
2001-01-01 00:00:00.720 PST,81.8
2001-01-01 00:00:00.730 PST,31.9
2001-01-01 00:00:00.740 PST,5.7
2001-01-01 00:00:00.750 PST,41.5
2001-01-01 00:00:00.760 PST,61.4
2001-01-01 00:00:00.770 PST,13.1
2001-01-01 00:00:00.780 PST,35.1
2001-01-01 00:00:00.790 PST,2.5
2001-01-01 00:00:00.800 PST,46.6
2001-01-01 00:00:00.810 PST,15.4
2001-01-01 00:00:00.820 PST,19.6
2001-01-01 00:00:00.830 PST,67.3
2001-01-01 00:00:00.840 PST,65.6
2001-01-01 00:00:00.850 PST,62.1
2001-01-01 00:00:00.860 PST,97.5
2001-01-01 00:00:00.870 PST,79.8
2001-01-01 00:00:00.880 PST,34.9
2001-01-01 00:00:00.890 PST,6.1
2001-01-01 00:00:00.900 PST,77.5
