# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,43.1
2016-10-28 16:29:47.362 PST,59.9
2016-10-28 16:44:47.362 PST,13.7
2016-10-28 16:59:47.362 PST,71.5
2016-10-28 17:14:47.362 PST,52.2
2016-10-28 17:29:47.362 PST,77.8
2016-10-28 17:44:47.362 PST,94.3
2016-10-28 17:59:47.362 PST,96.3
2016-10-28 18:14:47.362 PST,13.8
2016-10-28 18:29:47.362 PST,9.0
2016-10-28 18:44:47.362 PST,0.2
2016-10-28 18:59:47.362 PST,97.2
2016-10-28 19:14:47.362 PST,64.6
2016-10-28 19:29:47.362 PST,8.9
2016-10-28 19:44:47.362 PST,47.3
2016-10-28 19:59:47.362 PST,44.4
2016-10-28 20:14:47.362 PST,39.1
2016-10-28 20:29:47.362 PST,74.8
2016-10-28 20:44:47.362 PST,48.5
2016-10-28 20:59:47.362 PST,98.7
2016-10-28 21:14:47.362 PST,81.4
2016-10-28 21:29:47.362 PST,91.0
2016-10-28 21:44:47.362 PST,26.2
2016-10-28 21:59:47.362 PST,69.4
2016-10-28 22:14:47.362 PST,83.9
2016-10-28 22:29:47.362 PST,30.6
2016-10-28 22:44:47.362 PST,92.7
2016-10-28 22:59:47.362 PST,46.5
2016-10-28 23:14:47.362 PST,66.3
2016-10-28 23:29:47.362 PST,65.0
2016-10-28 23:44:47.362 PST,11.7
2016-10-28 23:59:47.362 PST,35.4
2016-10-29 00:14:47.362 PST,15.5
2016-10-29 00:29:47.362 PST,83.7
2016-10-29 00:44:47.362 PST,73.5
2016-10-29 00:59:47.362 PST,66.4
2016-10-29 01:14:47.362 PST,42.1
2016-10-29 01:29:47.362 PST,74.8
2016-10-29 01:44:47.362 PST,80.0
2016-10-29 01:59:47.362 PST,96.0
2016-10-29 02:14:47.362 PST,70.5
2016-10-29 02:29:47.362 PST,10.0
2016-10-29 02:44:47.362 PST,71.0
2016-10-29 02:59:47.362 PST,34.3
2016-10-29 03:14:47.362 PST,56.9
2016-10-29 03:29:47.362 PST,99.8
2016-10-29 03:44:47.362 PST,87.7
2016-10-29 03:59:47.362 PST,40.8
2016-10-29 04:14:47.362 PST,87.4
2016-10-29 04:29:47.362 PST,38.5
2016-10-29 04:44:47.362 PST,10.5
2016-10-29 04:59:47.362 PST,45.6
2016-10-29 05:14:47.362 PST,4.3
2016-10-29 05:29:47.362 PST,35.4
2016-10-29 05:44:47.362 PST,2.4
2016-10-29 05:59:47.362 PST,35.1
2016-10-29 06:14:47.362 PST,28.0
2016-10-29 06:29:47.362 PST,8.0
2016-10-29 06:44:47.362 PST,91.0
2016-10-29 06:59:47.362 PST,68.4
2016-10-29 07:14:47.362 PST,24.2
2016-10-29 07:29:47.362 PST,51.8
2016-10-29 07:44:47.362 PST,18.3
2016-10-29 07:59:47.362 PST,54.1
2016-10-29 08:14:47.362 PST,70.5
2016-10-29 08:29:47.362 PST,53.9
2016-10-29 08:44:47.362 PST,8.9
2016-10-29 08:59:47.362 PST,30.2
2016-10-29 09:14:47.362 PST,65.1
2016-10-29 09:29:47.362 PST,34.4
2016-10-29 09:44:47.362 PST,32.0
2016-10-29 09:59:47.362 PST,69.5
2016-10-29 10:14:47.362 PST,85.2
2016-10-29 10:29:47.362 PST,61.0
2016-10-29 10:44:47.362 PST,45.2
2016-10-29 10:59:47.362 PST,29.6
2016-10-29 11:14:47.362 PST,40.2
2016-10-29 11:29:47.362 PST,57.5
2016-10-29 11:44:47.362 PST,1.2
2016-10-29 11:59:47.362 PST,80.2
2016-10-29 12:14:47.362 PST,68.3
2016-10-29 12:29:47.362 PST,39.3
2016-10-29 12:44:47.362 PST,54.2
2016-10-29 12:59:47.362 PST,90.3
2016-10-29 13:14:47.362 PST,14.4
2016-10-29 13:29:47.362 PST,69.7
2016-10-29 13:44:47.362 PST,69.9
2016-10-29 13:59:47.362 PST,2.0
2016-10-29 14:14:47.362 PST,80.8
2016-10-29 14:29:47.362 PST,9.8
2016-10-29 14:44:47.362 PST,83.2
2016-10-29 14:59:47.362 PST,80.2
2016-10-29 15:14:47.362 PST,51.7
2016-10-29 15:29:47.362 PST,24.4
2016-10-29 15:44:47.362 PST,79.6
2016-10-29 15:59:47.362 PST,57.2
