# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,73.8
2001-01-01 00:00:00.010 PST,16.0
2001-01-01 00:00:00.020 PST,90.7
2001-01-01 00:00:00.030 PST,21.8
2001-01-01 00:00:00.040 PST,42.2
2001-01-01 00:00:00.050 PST,28.1
2001-01-01 00:00:00.060 PST,18.2
2001-01-01 00:00:00.070 PST,54.2
2001-01-01 00:00:00.080 PST,37.2
2001-01-01 00:00:00.090 PST,58.6
2001-01-01 00:00:00.100 PST,40.4
2001-01-01 00:00:00.110 PST,61.8
2001-01-01 00:00:00.120 PST,63.1
2001-01-01 00:00:00.130 PST,40.0
2001-01-01 00:00:00.140 PST,39.4
2001-01-01 00:00:00.150 PST,66.5
2001-01-01 00:00:00.160 PST,73.3
2001-01-01 00:00:00.170 PST,41.9
2001-01-01 00:00:00.180 PST,36.1
2001-01-01 00:00:00.190 PST,42.3
2001-01-01 00:00:00.200 PST,25.9
2001-01-01 00:00:00.210 PST,36.1
2001-01-01 00:00:00.220 PST,47.1
2001-01-01 00:00:00.230 PST,55.0
2001-01-01 00:00:00.240 PST,60.6
2001-01-01 00:00:00.250 PST,60.3
2001-01-01 00:00:00.260 PST,2.1
2001-01-01 00:00:00.270 PST,44.8
2001-01-01 00:00:00.280 PST,64.5
2001-01-01 00:00:00.290 PST,6.3
2001-01-01 00:00:00.300 PST,56.1
2001-01-01 00:00:00.310 PST,52.7
2001-01-01 00:00:00.320 PST,96.1
2001-01-01 00:00:00.330 PST,22.8
2001-01-01 00:00:00.340 PST,49.4
2001-01-01 00:00:00.350 PST,91.0
2001-01-01 00:00:00.360 PST,35.2
2001-01-01 00:00:00.370 PST,53.3
2001-01-01 00:00:00.380 PST,10.3
2001-01-01 00:00:00.390 PST,96.2
2001-01-01 00:00:00.400 PST,68.7
2001-01-01 00:00:00.410 PST,57.4
2001-01-01 00:00:00.420 PST,32.6
2001-01-01 00:00:00.430 PST,12.8
2001-01-01 00:00:00.440 PST,53.3
2001-01-01 00:00:00.450 PST,55.7
2001-01-01 00:00:00.460 PST,18.2
2001-01-01 00:00:00.470 PST,33.8
2001-01-01 00:00:00.480 PST,43.9
2001-01-01 00:00:00.490 PST,65.1
2001-01-01 00:00:00.500 PST,6.3
2001-01-01 00:00:00.510 PST,74.1
2001-01-01 00:00:00.520 PST,88.6
2001-01-01 00:00:00.530 PST,24.3
2001-01-01 00:00:00.540 PST,28.2
2001-01-01 00:00:00.550 PST,37.0
2001-01-01 00:00:00.560 PST,97.3
2001-01-01 00:00:00.570 PST,57.8
2001-01-01 00:00:00.580 PST,46.3
2001-01-01 00:00:00.590 PST,23.8
2001-01-01 00:00:00.600 PST,1.7
2001-01-01 00:00:00.610 PST,68.2
2001-01-01 00:00:00.620 PST,74.5
2001-01-01 00:00:00.630 PST,24.0
2001-01-01 00:00:00.640 PST,69.7
2001-01-01 00:00:00.650 PST,78.5
2001-01-01 00:00:00.660 PST,40.4
2001-01-01 00:00:00.670 PST,56.6
2001-01-01 00:00:00.680 PST,19.8
2001-01-01 00:00:00.690 PST,80.2
2001-01-01 00:00:00.700 PST,62.4
2001-01-01 00:00:00.710 PST,85.5
2001-01-01 00:00:00.720 PST,28.5
2001-01-01 00:00:00.730 PST,35.7
2001-01-01 00:00:00.740 PST,53.7
2001-01-01 00:00:00.750 PST,36.7
2001-01-01 00:00:00.760 PST,69.2
2001-01-01 00:00:00.770 PST,68.3
2001-01-01 00:00:00.780 PST,97.2
2001-01-01 00:00:00.790 PST,23.1
2001-01-01 00:00:00.800 PST,80.6
2001-01-01 00:00:00.810 PST,85.9
2001-01-01 00:00:00.820 PST,82.1
2001-01-01 00:00:00.830 PST,11.7
2001-01-01 00:00:00.840 PST,51.9
2001-01-01 00:00:00.850 PST,14.5
2001-01-01 00:00:00.860 PST,15.6
2001-01-01 00:00:00.870 PST,7.8
2001-01-01 00:00:00.880 PST,97.9
2001-01-01 00:00:00.890 PST,10.2
2001-01-01 00:00:00.900 PST,66.4
