# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,4.8
2016-10-28 16:29:47.362 PST,63.2
2016-10-28 16:44:47.362 PST,56.6
2016-10-28 16:59:47.362 PST,19.1
2016-10-28 17:14:47.362 PST,4.6
2016-10-28 17:29:47.362 PST,57.7
2016-10-28 17:44:47.362 PST,84.8
2016-10-28 17:59:47.362 PST,34.6
2016-10-28 18:14:47.362 PST,16.0
2016-10-28 18:29:47.362 PST,25.9
2016-10-28 18:44:47.362 PST,72.6
2016-10-28 18:59:47.362 PST,90.3
2016-10-28 19:14:47.362 PST,8.8
2016-10-28 19:29:47.362 PST,53.1
2016-10-28 19:44:47.362 PST,33.0
2016-10-28 19:59:47.362 PST,40.2
2016-10-28 20:14:47.362 PST,47.0
2016-10-28 20:29:47.362 PST,50.1
2016-10-28 20:44:47.362 PST,76.3
2016-10-28 20:59:47.362 PST,60.8
2016-10-28 21:14:47.362 PST,57.0
2016-10-28 21:29:47.362 PST,89.0
2016-10-28 21:44:47.362 PST,65.4
2016-10-28 21:59:47.362 PST,51.4
2016-10-28 22:14:47.362 PST,87.5
2016-10-28 22:29:47.362 PST,94.4
2016-10-28 22:44:47.362 PST,12.4
2016-10-28 22:59:47.362 PST,4.3
2016-10-28 23:14:47.362 PST,68.6
2016-10-28 23:29:47.362 PST,68.9
2016-10-28 23:44:47.362 PST,71.2
2016-10-28 23:59:47.362 PST,36.3
2016-10-29 00:14:47.362 PST,11.4
2016-10-29 00:29:47.362 PST,8.9
2016-10-29 00:44:47.362 PST,63.9
2016-10-29 00:59:47.362 PST,7.5
2016-10-29 01:14:47.362 PST,41.1
2016-10-29 01:29:47.362 PST,58.4
2016-10-29 01:44:47.362 PST,95.5
2016-10-29 01:59:47.362 PST,88.3
2016-10-29 02:14:47.362 PST,59.7
2016-10-29 02:29:47.362 PST,37.7
2016-10-29 02:44:47.362 PST,8.7
2016-10-29 02:59:47.362 PST,82.9
2016-10-29 03:14:47.362 PST,57.8
2016-10-29 03:29:47.362 PST,57.4
2016-10-29 03:44:47.362 PST,16.3
2016-10-29 03:59:47.362 PST,75.2
2016-10-29 04:14:47.362 PST,17.9
2016-10-29 04:29:47.362 PST,51.1
2016-10-29 04:44:47.362 PST,18.0
2016-10-29 04:59:47.362 PST,47.1
2016-10-29 05:14:47.362 PST,70.2
2016-10-29 05:29:47.362 PST,65.1
2016-10-29 05:44:47.362 PST,89.4
2016-10-29 05:59:47.362 PST,97.0
2016-10-29 06:14:47.362 PST,36.0
2016-10-29 06:29:47.362 PST,54.6
2016-10-29 06:44:47.362 PST,56.8
2016-10-29 06:59:47.362 PST,2.0
2016-10-29 07:14:47.362 PST,2.7
2016-10-29 07:29:47.362 PST,6.8
2016-10-29 07:44:47.362 PST,2.4
2016-10-29 07:59:47.362 PST,62.0
2016-10-29 08:14:47.362 PST,82.7
2016-10-29 08:29:47.362 PST,45.9
2016-10-29 08:44:47.362 PST,37.9
2016-10-29 08:59:47.362 PST,46.4
2016-10-29 09:14:47.362 PST,65.9
2016-10-29 09:29:47.362 PST,89.4
2016-10-29 09:44:47.362 PST,21.0
2016-10-29 09:59:47.362 PST,14.9
2016-10-29 10:14:47.362 PST,0.3
2016-10-29 10:29:47.362 PST,77.3
2016-10-29 10:44:47.362 PST,41.5
2016-10-29 10:59:47.362 PST,13.7
2016-10-29 11:14:47.362 PST,60.8
2016-10-29 11:29:47.362 PST,6.7
2016-10-29 11:44:47.362 PST,6.0
2016-10-29 11:59:47.362 PST,24.9
2016-10-29 12:14:47.362 PST,26.0
2016-10-29 12:29:47.362 PST,92.4
2016-10-29 12:44:47.362 PST,56.1
2016-10-29 12:59:47.362 PST,1.4
2016-10-29 13:14:47.362 PST,46.1
2016-10-29 13:29:47.362 PST,36.2
2016-10-29 13:44:47.362 PST,39.7
2016-10-29 13:59:47.362 PST,72.0
2016-10-29 14:14:47.362 PST,93.9
2016-10-29 14:29:47.362 PST,8.2
2016-10-29 14:44:47.362 PST,20.4
2016-10-29 14:59:47.362 PST,20.2
2016-10-29 15:14:47.362 PST,79.5
2016-10-29 15:29:47.362 PST,77.4
2016-10-29 15:44:47.362 PST,21.7
2016-10-29 15:59:47.362 PST,11.3
