# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,50.1
2001-01-01 00:00:00.010 PST,87.9
2001-01-01 00:00:00.020 PST,60.8
2001-01-01 00:00:00.030 PST,33.5
2001-01-01 00:00:00.040 PST,66.4
2001-01-01 00:00:00.050 PST,73.6
2001-01-01 00:00:00.060 PST,27.7
2001-01-01 00:00:00.070 PST,90.1
2001-01-01 00:00:00.080 PST,58.4
2001-01-01 00:00:00.090 PST,72.8
2001-01-01 00:00:00.100 PST,97.6
2001-01-01 00:00:00.110 PST,71.0
2001-01-01 00:00:00.120 PST,99.6
2001-01-01 00:00:00.130 PST,91.4
2001-01-01 00:00:00.140 PST,41.3
2001-01-01 00:00:00.150 PST,38.1
2001-01-01 00:00:00.160 PST,73.5
2001-01-01 00:00:00.170 PST,79.9
2001-01-01 00:00:00.180 PST,10.2
2001-01-01 00:00:00.190 PST,44.8
2001-01-01 00:00:00.200 PST,49.1
2001-01-01 00:00:00.210 PST,79.1
2001-01-01 00:00:00.220 PST,55.2
2001-01-01 00:00:00.230 PST,97.6
2001-01-01 00:00:00.240 PST,41.2
2001-01-01 00:00:00.250 PST,26.5
2001-01-01 00:00:00.260 PST,54.9
2001-01-01 00:00:00.270 PST,66.0
2001-01-01 00:00:00.280 PST,64.2
2001-01-01 00:00:00.290 PST,55.9
2001-01-01 00:00:00.300 PST,48.2
2001-01-01 00:00:00.310 PST,73.0
2001-01-01 00:00:00.320 PST,17.6
2001-01-01 00:00:00.330 PST,4.3
2001-01-01 00:00:00.340 PST,56.4
2001-01-01 00:00:00.350 PST,86.2
2001-01-01 00:00:00.360 PST,55.3
2001-01-01 00:00:00.370 PST,44.6
2001-01-01 00:00:00.380 PST,49.5
2001-01-01 00:00:00.390 PST,85.5
2001-01-01 00:00:00.400 PST,12.2
2001-01-01 00:00:00.410 PST,87.2
2001-01-01 00:00:00.420 PST,81.4
2001-01-01 00:00:00.430 PST,27.6
2001-01-01 00:00:00.440 PST,43.0
2001-01-01 00:00:00.450 PST,57.9
2001-01-01 00:00:00.460 PST,43.7
2001-01-01 00:00:00.470 PST,79.4
2001-01-01 00:00:00.480 PST,92.6
2001-01-01 00:00:00.490 PST,65.2
2001-01-01 00:00:00.500 PST,21.1
2001-01-01 00:00:00.510 PST,16.0
2001-01-01 00:00:00.520 PST,34.0
2001-01-01 00:00:00.530 PST,77.2
2001-01-01 00:00:00.540 PST,54.6
2001-01-01 00:00:00.550 PST,97.4
2001-01-01 00:00:00.560 PST,23.0
2001-01-01 00:00:00.570 PST,45.6
2001-01-01 00:00:00.580 PST,61.6
2001-01-01 00:00:00.590 PST,80.8
2001-01-01 00:00:00.600 PST,78.4
2001-01-01 00:00:00.610 PST,51.9
2001-01-01 00:00:00.620 PST,77.3
2001-01-01 00:00:00.630 PST,76.9
2001-01-01 00:00:00.640 PST,43.5
2001-01-01 00:00:00.650 PST,69.1
2001-01-01 00:00:00.660 PST,50.1
2001-01-01 00:00:00.670 PST,17.9
2001-01-01 00:00:00.680 PST,81.2
2001-01-01 00:00:00.690 PST,27.0
2001-01-01 00:00:00.700 PST,6.6
2001-01-01 00:00:00.710 PST,65.5
2001-01-01 00:00:00.720 PST,43.6
2001-01-01 00:00:00.730 PST,76.6
2001-01-01 00:00:00.740 PST,78.5
2001-01-01 00:00:00.750 PST,2.9
2001-01-01 00:00:00.760 PST,18.0
2001-01-01 00:00:00.770 PST,84.3
2001-01-01 00:00:00.780 PST,17.5
2001-01-01 00:00:00.790 PST,57.2
2001-01-01 00:00:00.800 PST,23.0
2001-01-01 00:00:00.810 PST,77.0
2001-01-01 00:00:00.820 PST,25.2
2001-01-01 00:00:00.830 PST,46.5
2001-01-01 00:00:00.840 PST,62.2
2001-01-01 00:00:00.850 PST,18.3
2001-01-01 00:00:00.860 PST,23.1
2001-01-01 00:00:00.870 PST,69.1
2001-01-01 00:00:00.880 PST,56.2
2001-01-01 00:00:00.890 PST,57.4
2001-01-01 00:00:00.900 PST,19.0
