# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,51.8
2016-10-28 16:29:47.362 PST,5.8
2016-10-28 16:44:47.362 PST,20.1
2016-10-28 16:59:47.362 PST,4.8
2016-10-28 17:14:47.362 PST,38.8
2016-10-28 17:29:47.362 PST,62.2
2016-10-28 17:44:47.362 PST,59.5
2016-10-28 17:59:47.362 PST,52.0
2016-10-28 18:14:47.362 PST,1.7
2016-10-28 18:29:47.362 PST,80.4
2016-10-28 18:44:47.362 PST,76.4
2016-10-28 18:59:47.362 PST,74.2
2016-10-28 19:14:47.362 PST,4.3
2016-10-28 19:29:47.362 PST,85.1
2016-10-28 19:44:47.362 PST,51.5
2016-10-28 19:59:47.362 PST,69.5
2016-10-28 20:14:47.362 PST,85.1
2016-10-28 20:29:47.362 PST,62.3
2016-10-28 20:44:47.362 PST,60.0
2016-10-28 20:59:47.362 PST,61.0
2016-10-28 21:14:47.362 PST,89.1
2016-10-28 21:29:47.362 PST,74.7
2016-10-28 21:44:47.362 PST,79.6
2016-10-28 21:59:47.362 PST,0.7
2016-10-28 22:14:47.362 PST,79.6
2016-10-28 22:29:47.362 PST,77.3
2016-10-28 22:44:47.362 PST,38.7
2016-10-28 22:59:47.362 PST,5.6
2016-10-28 23:14:47.362 PST,71.0
2016-10-28 23:29:47.362 PST,46.8
2016-10-28 23:44:47.362 PST,44.2
2016-10-28 23:59:47.362 PST,3.7
2016-10-29 00:14:47.362 PST,39.5
2016-10-29 00:29:47.362 PST,62.9
2016-10-29 00:44:47.362 PST,27.0
2016-10-29 00:59:47.362 PST,33.0
2016-10-29 01:14:47.362 PST,26.5
2016-10-29 01:29:47.362 PST,68.1
2016-10-29 01:44:47.362 PST,9.0
2016-10-29 01:59:47.362 PST,15.8
2016-10-29 02:14:47.362 PST,40.0
2016-10-29 02:29:47.362 PST,40.4
2016-10-29 02:44:47.362 PST,96.8
2016-10-29 02:59:47.362 PST,92.3
2016-10-29 03:14:47.362 PST,51.3
2016-10-29 03:29:47.362 PST,51.1
2016-10-29 03:44:47.362 PST,79.0
2016-10-29 03:59:47.362 PST,31.3
2016-10-29 04:14:47.362 PST,34.6
2016-10-29 04:29:47.362 PST,93.1
2016-10-29 04:44:47.362 PST,82.0
2016-10-29 04:59:47.362 PST,74.2
2016-10-29 05:14:47.362 PST,92.8
2016-10-29 05:29:47.362 PST,99.3
2016-10-29 05:44:47.362 PST,36.3
2016-10-29 05:59:47.362 PST,20.9
2016-10-29 06:14:47.362 PST,72.3
2016-10-29 06:29:47.362 PST,51.3
2016-10-29 06:44:47.362 PST,62.1
2016-10-29 06:59:47.362 PST,81.8
2016-10-29 07:14:47.362 PST,24.0
2016-10-29 07:29:47.362 PST,1.9
2016-10-29 07:44:47.362 PST,53.2
2016-10-29 07:59:47.362 PST,67.5
2016-10-29 08:14:47.362 PST,53.4
2016-10-29 08:29:47.362 PST,20.1
2016-10-29 08:44:47.362 PST,6.4
2016-10-29 08:59:47.362 PST,20.9
2016-10-29 09:14:47.362 PST,39.5
2016-10-29 09:29:47.362 PST,72.9
2016-10-29 09:44:47.362 PST,61.4
2016-10-29 09:59:47.362 PST,71.7
2016-10-29 10:14:47.362 PST,46.6
2016-10-29 10:29:47.362 PST,37.9
2016-10-29 10:44:47.362 PST,39.2
2016-10-29 10:59:47.362 PST,24.6
2016-10-29 11:14:47.362 PST,88.9
2016-10-29 11:29:47.362 PST,90.7
2016-10-29 11:44:47.362 PST,45.1
2016-10-29 11:59:47.362 PST,45.8
2016-10-29 12:14:47.362 PST,52.1
2016-10-29 12:29:47.362 PST,86.3
2016-10-29 12:44:47.362 PST,45.4
2016-10-29 12:59:47.362 PST,20.4
2016-10-29 13:14:47.362 PST,60.3
2016-10-29 13:29:47.362 PST,73.4
2016-10-29 13:44:47.362 PST,21.7
2016-10-29 13:59:47.362 PST,93.8
2016-10-29 14:14:47.362 PST,76.7
2016-10-29 14:29:47.362 PST,99.5
2016-10-29 14:44:47.362 PST,77.0
2016-10-29 14:59:47.362 PST,72.5
2016-10-29 15:14:47.362 PST,13.9
2016-10-29 15:29:47.362 PST,3.1
2016-10-29 15:44:47.362 PST,32.0
2016-10-29 15:59:47.362 PST,12.1
