# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,29.7
2001-01-01 00:00:00.010 PST,11.5
2001-01-01 00:00:00.020 PST,0.7
2001-01-01 00:00:00.030 PST,81.7
2001-01-01 00:00:00.040 PST,58.1
2001-01-01 00:00:00.050 PST,20.3
2001-01-01 00:00:00.060 PST,59.2
2001-01-01 00:00:00.070 PST,98.5
2001-01-01 00:00:00.080 PST,68.6
2001-01-01 00:00:00.090 PST,63.5
2001-01-01 00:00:00.100 PST,59.0
2001-01-01 00:00:00.110 PST,30.3
2001-01-01 00:00:00.120 PST,28.5
2001-01-01 00:00:00.130 PST,71.3
2001-01-01 00:00:00.140 PST,16.0
2001-01-01 00:00:00.150 PST,1.4
2001-01-01 00:00:00.160 PST,76.8
2001-01-01 00:00:00.170 PST,25.2
2001-01-01 00:00:00.180 PST,41.2
2001-01-01 00:00:00.190 PST,38.0
2001-01-01 00:00:00.200 PST,20.8
2001-01-01 00:00:00.210 PST,59.9
2001-01-01 00:00:00.220 PST,92.4
2001-01-01 00:00:00.230 PST,67.2
2001-01-01 00:00:00.240 PST,72.8
2001-01-01 00:00:00.250 PST,22.6
2001-01-01 00:00:00.260 PST,67.0
2001-01-01 00:00:00.270 PST,17.9
2001-01-01 00:00:00.280 PST,2.1
2001-01-01 00:00:00.290 PST,48.8
2001-01-01 00:00:00.300 PST,61.9
2001-01-01 00:00:00.310 PST,62.4
2001-01-01 00:00:00.320 PST,1.3
2001-01-01 00:00:00.330 PST,97.8
2001-01-01 00:00:00.340 PST,94.7
2001-01-01 00:00:00.350 PST,80.5
2001-01-01 00:00:00.360 PST,59.1
2001-01-01 00:00:00.370 PST,84.2
2001-01-01 00:00:00.380 PST,16.1
2001-01-01 00:00:00.390 PST,97.0
2001-01-01 00:00:00.400 PST,18.6
2001-01-01 00:00:00.410 PST,35.0
2001-01-01 00:00:00.420 PST,23.4
2001-01-01 00:00:00.430 PST,31.3
2001-01-01 00:00:00.440 PST,46.6
2001-01-01 00:00:00.450 PST,53.3
2001-01-01 00:00:00.460 PST,99.9
2001-01-01 00:00:00.470 PST,77.4
2001-01-01 00:00:00.480 PST,82.4
2001-01-01 00:00:00.490 PST,46.2
2001-01-01 00:00:00.500 PST,44.2
2001-01-01 00:00:00.510 PST,54.4
2001-01-01 00:00:00.520 PST,13.9
2001-01-01 00:00:00.530 PST,78.7
2001-01-01 00:00:00.540 PST,2.6
2001-01-01 00:00:00.550 PST,47.0
2001-01-01 00:00:00.560 PST,62.3
2001-01-01 00:00:00.570 PST,36.3
2001-01-01 00:00:00.580 PST,36.9
2001-01-01 00:00:00.590 PST,97.7
2001-01-01 00:00:00.600 PST,87.4
2001-01-01 00:00:00.610 PST,73.3
2001-01-01 00:00:00.620 PST,65.4
2001-01-01 00:00:00.630 PST,4.0
2001-01-01 00:00:00.640 PST,23.0
2001-01-01 00:00:00.650 PST,63.1
2001-01-01 00:00:00.660 PST,6.0
2001-01-01 00:00:00.670 PST,94.9
2001-01-01 00:00:00.680 PST,23.9
2001-01-01 00:00:00.690 PST,99.5
2001-01-01 00:00:00.700 PST,23.5
2001-01-01 00:00:00.710 PST,2.6
2001-01-01 00:00:00.720 PST,63.4
2001-01-01 00:00:00.730 PST,78.5
2001-01-01 00:00:00.740 PST,52.7
2001-01-01 00:00:00.750 PST,19.5
2001-01-01 00:00:00.760 PST,85.0
2001-01-01 00:00:00.770 PST,94.8
2001-01-01 00:00:00.780 PST,22.4
2001-01-01 00:00:00.790 PST,99.4
2001-01-01 00:00:00.800 PST,25.2
2001-01-01 00:00:00.810 PST,60.8
2001-01-01 00:00:00.820 PST,67.6
2001-01-01 00:00:00.830 PST,45.1
2001-01-01 00:00:00.840 PST,64.2
2001-01-01 00:00:00.850 PST,48.3
2001-01-01 00:00:00.860 PST,57.6
2001-01-01 00:00:00.870 PST,71.4
2001-01-01 00:00:00.880 PST,26.8
2001-01-01 00:00:00.890 PST,60.6
2001-01-01 00:00:00.900 PST,49.9
