# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,32.4
2016-10-28 16:29:47.362 PST,50.4
2016-10-28 16:44:47.362 PST,98.5
2016-10-28 16:59:47.362 PST,91.3
2016-10-28 17:14:47.362 PST,33.5
2016-10-28 17:29:47.362 PST,37.0
2016-10-28 17:44:47.362 PST,95.0
2016-10-28 17:59:47.362 PST,45.2
2016-10-28 18:14:47.362 PST,84.5
2016-10-28 18:29:47.362 PST,50.8
2016-10-28 18:44:47.362 PST,39.0
2016-10-28 18:59:47.362 PST,63.1
2016-10-28 19:14:47.362 PST,32.1
2016-10-28 19:29:47.362 PST,12.2
2016-10-28 19:44:47.362 PST,67.0
2016-10-28 19:59:47.362 PST,45.4
2016-10-28 20:14:47.362 PST,87.7
2016-10-28 20:29:47.362 PST,53.8
2016-10-28 20:44:47.362 PST,75.5
2016-10-28 20:59:47.362 PST,54.6
2016-10-28 21:14:47.362 PST,86.0
2016-10-28 21:29:47.362 PST,9.4
2016-10-28 21:44:47.362 PST,88.3
2016-10-28 21:59:47.362 PST,54.6
2016-10-28 22:14:47.362 PST,6.3
2016-10-28 22:29:47.362 PST,91.1
2016-10-28 22:44:47.362 PST,97.7
2016-10-28 22:59:47.362 PST,66.5
2016-10-28 23:14:47.362 PST,96.5
2016-10-28 23:29:47.362 PST,97.7
2016-10-28 23:44:47.362 PST,95.8
2016-10-28 23:59:47.362 PST,43.7
2016-10-29 00:14:47.362 PST,96.7
2016-10-29 00:29:47.362 PST,73.4
2016-10-29 00:44:47.362 PST,16.2
2016-10-29 00:59:47.362 PST,62.2
2016-10-29 01:14:47.362 PST,46.2
2016-10-29 01:29:47.362 PST,36.1
2016-10-29 01:44:47.362 PST,35.6
2016-10-29 01:59:47.362 PST,85.3
2016-10-29 02:14:47.362 PST,35.7
2016-10-29 02:29:47.362 PST,17.9
2016-10-29 02:44:47.362 PST,71.4
2016-10-29 02:59:47.362 PST,43.1
2016-10-29 03:14:47.362 PST,22.2
2016-10-29 03:29:47.362 PST,73.5
2016-10-29 03:44:47.362 PST,14.3
2016-10-29 03:59:47.362 PST,71.5
2016-10-29 04:14:47.362 PST,86.8
2016-10-29 04:29:47.362 PST,83.6
2016-10-29 04:44:47.362 PST,36.0
2016-10-29 04:59:47.362 PST,33.3
2016-10-29 05:14:47.362 PST,72.5
2016-10-29 05:29:47.362 PST,80.0
2016-10-29 05:44:47.362 PST,37.8
2016-10-29 05:59:47.362 PST,20.2
2016-10-29 06:14:47.362 PST,97.7
2016-10-29 06:29:47.362 PST,72.7
2016-10-29 06:44:47.362 PST,41.2
2016-10-29 06:59:47.362 PST,4.0
2016-10-29 07:14:47.362 PST,84.6
2016-10-29 07:29:47.362 PST,30.9
2016-10-29 07:44:47.362 PST,18.6
2016-10-29 07:59:47.362 PST,62.9
2016-10-29 08:14:47.362 PST,60.7
2016-10-29 08:29:47.362 PST,7.3
2016-10-29 08:44:47.362 PST,2.3
2016-10-29 08:59:47.362 PST,5.8
2016-10-29 09:14:47.362 PST,72.2
2016-10-29 09:29:47.362 PST,16.1
2016-10-29 09:44:47.362 PST,89.9
2016-10-29 09:59:47.362 PST,94.4
2016-10-29 10:14:47.362 PST,24.4
2016-10-29 10:29:47.362 PST,66.8
2016-10-29 10:44:47.362 PST,48.6
2016-10-29 10:59:47.362 PST,49.6
2016-10-29 11:14:47.362 PST,96.1
2016-10-29 11:29:47.362 PST,93.8
2016-10-29 11:44:47.362 PST,64.0
2016-10-29 11:59:47.362 PST,68.0
2016-10-29 12:14:47.362 PST,75.4
2016-10-29 12:29:47.362 PST,60.1
2016-10-29 12:44:47.362 PST,18.2
2016-10-29 12:59:47.362 PST,38.0
2016-10-29 13:14:47.362 PST,72.1
2016-10-29 13:29:47.362 PST,16.9
2016-10-29 13:44:47.362 PST,50.0
2016-10-29 13:59:47.362 PST,73.4
2016-10-29 14:14:47.362 PST,93.0
2016-10-29 14:29:47.362 PST,8.3
2016-10-29 14:44:47.362 PST,82.9
2016-10-29 14:59:47.362 PST,77.9
2016-10-29 15:14:47.362 PST,99.3
2016-10-29 15:29:47.362 PST,56.2
2016-10-29 15:44:47.362 PST,10.2
2016-10-29 15:59:47.362 PST,96.0
