# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,84.1
2001-01-01 00:00:00.010 PST,94.6
2001-01-01 00:00:00.020 PST,5.4
2001-01-01 00:00:00.030 PST,49.9
2001-01-01 00:00:00.040 PST,75.3
2001-01-01 00:00:00.050 PST,1.6
2001-01-01 00:00:00.060 PST,79.7
2001-01-01 00:00:00.070 PST,23.0
2001-01-01 00:00:00.080 PST,40.2
2001-01-01 00:00:00.090 PST,57.0
2001-01-01 00:00:00.100 PST,91.9
2001-01-01 00:00:00.110 PST,79.0
2001-01-01 00:00:00.120 PST,43.9
2001-01-01 00:00:00.130 PST,7.3
2001-01-01 00:00:00.140 PST,49.8
2001-01-01 00:00:00.150 PST,75.1
2001-01-01 00:00:00.160 PST,6.7
2001-01-01 00:00:00.170 PST,68.9
2001-01-01 00:00:00.180 PST,23.0
2001-01-01 00:00:00.190 PST,85.6
2001-01-01 00:00:00.200 PST,60.8
2001-01-01 00:00:00.210 PST,99.7
2001-01-01 00:00:00.220 PST,54.5
2001-01-01 00:00:00.230 PST,36.9
2001-01-01 00:00:00.240 PST,61.8
2001-01-01 00:00:00.250 PST,56.6
2001-01-01 00:00:00.260 PST,72.7
2001-01-01 00:00:00.270 PST,90.8
2001-01-01 00:00:00.280 PST,30.9
2001-01-01 00:00:00.290 PST,29.5
2001-01-01 00:00:00.300 PST,93.7
2001-01-01 00:00:00.310 PST,31.1
2001-01-01 00:00:00.320 PST,93.9
2001-01-01 00:00:00.330 PST,30.3
2001-01-01 00:00:00.340 PST,24.6
2001-01-01 00:00:00.350 PST,43.4
2001-01-01 00:00:00.360 PST,40.6
2001-01-01 00:00:00.370 PST,2.5
2001-01-01 00:00:00.380 PST,94.8
2001-01-01 00:00:00.390 PST,83.1
2001-01-01 00:00:00.400 PST,23.9
2001-01-01 00:00:00.410 PST,64.3
2001-01-01 00:00:00.420 PST,39.0
2001-01-01 00:00:00.430 PST,1.0
2001-01-01 00:00:00.440 PST,55.1
2001-01-01 00:00:00.450 PST,14.3
2001-01-01 00:00:00.460 PST,0.3
2001-01-01 00:00:00.470 PST,87.0
2001-01-01 00:00:00.480 PST,34.9
2001-01-01 00:00:00.490 PST,0.7
2001-01-01 00:00:00.500 PST,12.8
2001-01-01 00:00:00.510 PST,22.0
2001-01-01 00:00:00.520 PST,50.3
2001-01-01 00:00:00.530 PST,49.1
2001-01-01 00:00:00.540 PST,57.6
2001-01-01 00:00:00.550 PST,37.0
2001-01-01 00:00:00.560 PST,88.0
2001-01-01 00:00:00.570 PST,52.2
2001-01-01 00:00:00.580 PST,29.5
2001-01-01 00:00:00.590 PST,9.8
2001-01-01 00:00:00.600 PST,39.8
2001-01-01 00:00:00.610 PST,38.5
2001-01-01 00:00:00.620 PST,34.9
2001-01-01 00:00:00.630 PST,72.2
2001-01-01 00:00:00.640 PST,23.6
2001-01-01 00:00:00.650 PST,90.4
2001-01-01 00:00:00.660 PST,72.5
2001-01-01 00:00:00.670 PST,18.4
2001-01-01 00:00:00.680 PST,78.8
2001-01-01 00:00:00.690 PST,13.0
2001-01-01 00:00:00.700 PST,20.1
2001-01-01 00:00:00.710 PST,61.9
2001-01-01 00:00:00.720 PST,89.4
2001-01-01 00:00:00.730 PST,84.7
2001-01-01 00:00:00.740 PST,45.9
2001-01-01 00:00:00.750 PST,37.0
2001-01-01 00:00:00.760 PST,7.2
2001-01-01 00:00:00.770 PST,52.1
2001-01-01 00:00:00.780 PST,49.3
2001-01-01 00:00:00.790 PST,97.7
2001-01-01 00:00:00.800 PST,76.3
2001-01-01 00:00:00.810 PST,7.5
2001-01-01 00:00:00.820 PST,25.2
2001-01-01 00:00:00.830 PST,4.9
2001-01-01 00:00:00.840 PST,8.8
2001-01-01 00:00:00.850 PST,54.9
2001-01-01 00:00:00.860 PST,6.6
2001-01-01 00:00:00.870 PST,56.9
2001-01-01 00:00:00.880 PST,73.5
2001-01-01 00:00:00.890 PST,37.2
2001-01-01 00:00:00.900 PST,63.6
