# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,31.9
2016-10-28 16:29:47.362 PST,57.6
2016-10-28 16:44:47.362 PST,58.4
2016-10-28 16:59:47.362 PST,70.3
2016-10-28 17:14:47.362 PST,23.2
2016-10-28 17:29:47.362 PST,24.1
2016-10-28 17:44:47.362 PST,38.4
2016-10-28 17:59:47.362 PST,68.4
2016-10-28 18:14:47.362 PST,31.3
2016-10-28 18:29:47.362 PST,52.9
2016-10-28 18:44:47.362 PST,51.7
2016-10-28 18:59:47.362 PST,84.0
2016-10-28 19:14:47.362 PST,14.6
2016-10-28 19:29:47.362 PST,37.2
2016-10-28 19:44:47.362 PST,35.8
2016-10-28 19:59:47.362 PST,29.6
2016-10-28 20:14:47.362 PST,54.6
2016-10-28 20:29:47.362 PST,27.5
2016-10-28 20:44:47.362 PST,61.2
2016-10-28 20:59:47.362 PST,5.8
2016-10-28 21:14:47.362 PST,30.8
2016-10-28 21:29:47.362 PST,42.8
2016-10-28 21:44:47.362 PST,24.9
2016-10-28 21:59:47.362 PST,25.6
2016-10-28 22:14:47.362 PST,20.0
2016-10-28 22:29:47.362 PST,66.9
2016-10-28 22:44:47.362 PST,26.6
2016-10-28 22:59:47.362 PST,59.8
2016-10-28 23:14:47.362 PST,86.4
2016-10-28 23:29:47.362 PST,47.8
2016-10-28 23:44:47.362 PST,50.9
2016-10-28 23:59:47.362 PST,66.1
2016-10-29 00:14:47.362 PST,40.2
2016-10-29 00:29:47.362 PST,85.3
2016-10-29 00:44:47.362 PST,52.2
2016-10-29 00:59:47.362 PST,19.3
2016-10-29 01:14:47.362 PST,5.1
2016-10-29 01:29:47.362 PST,97.9
2016-10-29 01:44:47.362 PST,77.0
2016-10-29 01:59:47.362 PST,42.2
2016-10-29 02:14:47.362 PST,14.5
2016-10-29 02:29:47.362 PST,61.3
2016-10-29 02:44:47.362 PST,34.9
2016-10-29 02:59:47.362 PST,25.2
2016-10-29 03:14:47.362 PST,87.6
2016-10-29 03:29:47.362 PST,79.4
2016-10-29 03:44:47.362 PST,82.6
2016-10-29 03:59:47.362 PST,31.7
2016-10-29 04:14:47.362 PST,82.2
2016-10-29 04:29:47.362 PST,21.3
2016-10-29 04:44:47.362 PST,82.2
2016-10-29 04:59:47.362 PST,57.4
2016-10-29 05:14:47.362 PST,15.7
2016-10-29 05:29:47.362 PST,38.4
2016-10-29 05:44:47.362 PST,62.9
2016-10-29 05:59:47.362 PST,63.1
2016-10-29 06:14:47.362 PST,72.4
2016-10-29 06:29:47.362 PST,26.3
2016-10-29 06:44:47.362 PST,45.5
2016-10-29 06:59:47.362 PST,15.6
2016-10-29 07:14:47.362 PST,3.7
2016-10-29 07:29:47.362 PST,87.9
2016-10-29 07:44:47.362 PST,9.7
2016-10-29 07:59:47.362 PST,76.1
2016-10-29 08:14:47.362 PST,55.8
2016-10-29 08:29:47.362 PST,90.5
2016-10-29 08:44:47.362 PST,55.9
2016-10-29 08:59:47.362 PST,23.0
2016-10-29 09:14:47.362 PST,85.3
2016-10-29 09:29:47.362 PST,61.7
2016-10-29 09:44:47.362 PST,2.3
2016-10-29 09:59:47.362 PST,9.9
2016-10-29 10:14:47.362 PST,70.0
2016-10-29 10:29:47.362 PST,38.0
2016-10-29 10:44:47.362 PST,68.9
2016-10-29 10:59:47.362 PST,9.9
2016-10-29 11:14:47.362 PST,79.2
2016-10-29 11:29:47.362 PST,95.6
2016-10-29 11:44:47.362 PST,26.3
2016-10-29 11:59:47.362 PST,64.6
2016-10-29 12:14:47.362 PST,79.4
2016-10-29 12:29:47.362 PST,59.3
2016-10-29 12:44:47.362 PST,70.9
2016-10-29 12:59:47.362 PST,59.9
2016-10-29 13:14:47.362 PST,20.6
2016-10-29 13:29:47.362 PST,31.2
2016-10-29 13:44:47.362 PST,98.3
2016-10-29 13:59:47.362 PST,94.9
2016-10-29 14:14:47.362 PST,97.8
2016-10-29 14:29:47.362 PST,10.3
2016-10-29 14:44:47.362 PST,37.6
2016-10-29 14:59:47.362 PST,88.6
2016-10-29 15:14:47.362 PST,13.6
2016-10-29 15:29:47.362 PST,13.1
2016-10-29 15:44:47.362 PST,96.8
2016-10-29 15:59:47.362 PST,66.0
