# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,60.8
2016-10-28 16:29:47.362 PST,79.8
2016-10-28 16:44:47.362 PST,21.9
2016-10-28 16:59:47.362 PST,77.2
2016-10-28 17:14:47.362 PST,90.9
2016-10-28 17:29:47.362 PST,79.5
2016-10-28 17:44:47.362 PST,94.3
2016-10-28 17:59:47.362 PST,29.5
2016-10-28 18:14:47.362 PST,10.5
2016-10-28 18:29:47.362 PST,76.7
2016-10-28 18:44:47.362 PST,62.6
2016-10-28 18:59:47.362 PST,41.8
2016-10-28 19:14:47.362 PST,69.5
2016-10-28 19:29:47.362 PST,54.6
2016-10-28 19:44:47.362 PST,65.4
2016-10-28 19:59:47.362 PST,68.4
2016-10-28 20:14:47.362 PST,93.8
2016-10-28 20:29:47.362 PST,37.2
2016-10-28 20:44:47.362 PST,22.1
2016-10-28 20:59:47.362 PST,89.7
2016-10-28 21:14:47.362 PST,18.4
2016-10-28 21:29:47.362 PST,34.8
2016-10-28 21:44:47.362 PST,27.7
2016-10-28 21:59:47.362 PST,14.6
2016-10-28 22:14:47.362 PST,86.7
2016-10-28 22:29:47.362 PST,18.1
2016-10-28 22:44:47.362 PST,86.8
2016-10-28 22:59:47.362 PST,31.5
2016-10-28 23:14:47.362 PST,37.2
2016-10-28 23:29:47.362 PST,22.0
2016-10-28 23:44:47.362 PST,20.1
2016-10-28 23:59:47.362 PST,15.4
2016-10-29 00:14:47.362 PST,31.8
2016-10-29 00:29:47.362 PST,56.3
2016-10-29 00:44:47.362 PST,56.4
2016-10-29 00:59:47.362 PST,12.2
2016-10-29 01:14:47.362 PST,26.2
2016-10-29 01:29:47.362 PST,90.1
2016-10-29 01:44:47.362 PST,59.5
2016-10-29 01:59:47.362 PST,18.9
2016-10-29 02:14:47.362 PST,40.4
2016-10-29 02:29:47.362 PST,29.5
2016-10-29 02:44:47.362 PST,72.0
2016-10-29 02:59:47.362 PST,72.3
2016-10-29 03:14:47.362 PST,91.5
2016-10-29 03:29:47.362 PST,38.4
2016-10-29 03:44:47.362 PST,27.5
2016-10-29 03:59:47.362 PST,56.0
2016-10-29 04:14:47.362 PST,69.1
2016-10-29 04:29:47.362 PST,44.2
2016-10-29 04:44:47.362 PST,8.8
2016-10-29 04:59:47.362 PST,74.0
2016-10-29 05:14:47.362 PST,1.4
2016-10-29 05:29:47.362 PST,72.2
2016-10-29 05:44:47.362 PST,52.7
2016-10-29 05:59:47.362 PST,69.4
2016-10-29 06:14:47.362 PST,90.0
2016-10-29 06:29:47.362 PST,38.8
2016-10-29 06:44:47.362 PST,17.6
2016-10-29 06:59:47.362 PST,60.0
2016-10-29 07:14:47.362 PST,57.3
2016-10-29 07:29:47.362 PST,18.6
2016-10-29 07:44:47.362 PST,79.4
2016-10-29 07:59:47.362 PST,17.9
2016-10-29 08:14:47.362 PST,41.9
2016-10-29 08:29:47.362 PST,87.1
2016-10-29 08:44:47.362 PST,81.6
2016-10-29 08:59:47.362 PST,16.5
2016-10-29 09:14:47.362 PST,56.8
2016-10-29 09:29:47.362 PST,19.0
2016-10-29 09:44:47.362 PST,11.6
2016-10-29 09:59:47.362 PST,27.9
2016-10-29 10:14:47.362 PST,82.3
2016-10-29 10:29:47.362 PST,33.6
2016-10-29 10:44:47.362 PST,83.1
2016-10-29 10:59:47.362 PST,50.4
2016-10-29 11:14:47.362 PST,7.1
2016-10-29 11:29:47.362 PST,36.2
2016-10-29 11:44:47.362 PST,16.3
2016-10-29 11:59:47.362 PST,87.3
2016-10-29 12:14:47.362 PST,81.7
2016-10-29 12:29:47.362 PST,13.4
2016-10-29 12:44:47.362 PST,49.4
2016-10-29 12:59:47.362 PST,44.4
2016-10-29 13:14:47.362 PST,38.9
2016-10-29 13:29:47.362 PST,92.3
2016-10-29 13:44:47.362 PST,90.1
2016-10-29 13:59:47.362 PST,97.3
2016-10-29 14:14:47.362 PST,18.0
2016-10-29 14:29:47.362 PST,64.3
2016-10-29 14:44:47.362 PST,90.0
2016-10-29 14:59:47.362 PST,95.5
2016-10-29 15:14:47.362 PST,13.9
2016-10-29 15:29:47.362 PST,62.7
2016-10-29 15:44:47.362 PST,7.2
2016-10-29 15:59:47.362 PST,50.9
