# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,98.4
2001-01-01 00:00:00.010 PST,95.7
2001-01-01 00:00:00.020 PST,6.1
2001-01-01 00:00:00.030 PST,6.5
2001-01-01 00:00:00.040 PST,99.5
2001-01-01 00:00:00.050 PST,5.2
2001-01-01 00:00:00.060 PST,46.7
2001-01-01 00:00:00.070 PST,88.4
2001-01-01 00:00:00.080 PST,24.1
2001-01-01 00:00:00.090 PST,72.5
2001-01-01 00:00:00.100 PST,46.2
2001-01-01 00:00:00.110 PST,23.0
2001-01-01 00:00:00.120 PST,7.1
2001-01-01 00:00:00.130 PST,19.5
2001-01-01 00:00:00.140 PST,85.7
2001-01-01 00:00:00.150 PST,39.0
2001-01-01 00:00:00.160 PST,16.8
2001-01-01 00:00:00.170 PST,51.5
2001-01-01 00:00:00.180 PST,57.3
2001-01-01 00:00:00.190 PST,73.3
2001-01-01 00:00:00.200 PST,82.1
2001-01-01 00:00:00.210 PST,18.0
2001-01-01 00:00:00.220 PST,98.5
2001-01-01 00:00:00.230 PST,15.0
2001-01-01 00:00:00.240 PST,43.0
2001-01-01 00:00:00.250 PST,38.6
2001-01-01 00:00:00.260 PST,40.9
2001-01-01 00:00:00.270 PST,5.9
2001-01-01 00:00:00.280 PST,21.4
2001-01-01 00:00:00.290 PST,20.1
2001-01-01 00:00:00.300 PST,25.9
2001-01-01 00:00:00.310 PST,20.7
2001-01-01 00:00:00.320 PST,88.0
2001-01-01 00:00:00.330 PST,14.1
2001-01-01 00:00:00.340 PST,85.8
2001-01-01 00:00:00.350 PST,52.7
2001-01-01 00:00:00.360 PST,13.6
2001-01-01 00:00:00.370 PST,1.5
2001-01-01 00:00:00.380 PST,92.9
2001-01-01 00:00:00.390 PST,20.7
2001-01-01 00:00:00.400 PST,28.0
2001-01-01 00:00:00.410 PST,44.6
2001-01-01 00:00:00.420 PST,77.0
2001-01-01 00:00:00.430 PST,94.1
2001-01-01 00:00:00.440 PST,79.4
2001-01-01 00:00:00.450 PST,80.1
2001-01-01 00:00:00.460 PST,99.2
2001-01-01 00:00:00.470 PST,21.8
2001-01-01 00:00:00.480 PST,92.2
2001-01-01 00:00:00.490 PST,11.0
2001-01-01 00:00:00.500 PST,98.4
2001-01-01 00:00:00.510 PST,87.4
2001-01-01 00:00:00.520 PST,50.0
2001-01-01 00:00:00.530 PST,21.7
2001-01-01 00:00:00.540 PST,26.5
2001-01-01 00:00:00.550 PST,4.1
2001-01-01 00:00:00.560 PST,12.9
2001-01-01 00:00:00.570 PST,62.5
2001-01-01 00:00:00.580 PST,52.5
2001-01-01 00:00:00.590 PST,40.8
2001-01-01 00:00:00.600 PST,37.2
2001-01-01 00:00:00.610 PST,1.4
2001-01-01 00:00:00.620 PST,38.2
2001-01-01 00:00:00.630 PST,69.2
2001-01-01 00:00:00.640 PST,56.1
2001-01-01 00:00:00.650 PST,65.7
2001-01-01 00:00:00.660 PST,89.8
2001-01-01 00:00:00.670 PST,80.0
2001-01-01 00:00:00.680 PST,90.0
2001-01-01 00:00:00.690 PST,17.3
2001-01-01 00:00:00.700 PST,25.5
2001-01-01 00:00:00.710 PST,29.2
2001-01-01 00:00:00.720 PST,66.8
2001-01-01 00:00:00.730 PST,47.1
2001-01-01 00:00:00.740 PST,65.2
2001-01-01 00:00:00.750 PST,23.0
2001-01-01 00:00:00.760 PST,17.1
2001-01-01 00:00:00.770 PST,87.9
2001-01-01 00:00:00.780 PST,65.5
2001-01-01 00:00:00.790 PST,47.3
2001-01-01 00:00:00.800 PST,16.9
2001-01-01 00:00:00.810 PST,26.2
2001-01-01 00:00:00.820 PST,60.4
2001-01-01 00:00:00.830 PST,6.8
2001-01-01 00:00:00.840 PST,46.5
2001-01-01 00:00:00.850 PST,10.7
2001-01-01 00:00:00.860 PST,32.1
2001-01-01 00:00:00.870 PST,24.4
2001-01-01 00:00:00.880 PST,66.4
2001-01-01 00:00:00.890 PST,59.0
2001-01-01 00:00:00.900 PST,49.5
