# timestamp,voltage_A.real
2016-10-28 16:14:47.362 PST,7.9
2016-10-28 16:29:47.362 PST,12.9
2016-10-28 16:44:47.362 PST,22.6
2016-10-28 16:59:47.362 PST,29.8
2016-10-28 17:14:47.362 PST,94.0
2016-10-28 17:29:47.362 PST,53.7
2016-10-28 17:44:47.362 PST,54.8
2016-10-28 17:59:47.362 PST,0.9
2016-10-28 18:14:47.362 PST,80.9
2016-10-28 18:29:47.362 PST,99.6
2016-10-28 18:44:47.362 PST,29.3
2016-10-28 18:59:47.362 PST,1.9
2016-10-28 19:14:47.362 PST,50.5
2016-10-28 19:29:47.362 PST,31.9
2016-10-28 19:44:47.362 PST,76.8
2016-10-28 19:59:47.362 PST,43.6
2016-10-28 20:14:47.362 PST,30.5
2016-10-28 20:29:47.362 PST,43.3
2016-10-28 20:44:47.362 PST,66.8
2016-10-28 20:59:47.362 PST,59.2
2016-10-28 21:14:47.362 PST,82.6
2016-10-28 21:29:47.362 PST,88.5
2016-10-28 21:44:47.362 PST,76.1
2016-10-28 21:59:47.362 PST,78.0
2016-10-28 22:14:47.362 PST,73.5
2016-10-28 22:29:47.362 PST,79.2
2016-10-28 22:44:47.362 PST,0.1
2016-10-28 22:59:47.362 PST,74.3
2016-10-28 23:14:47.362 PST,53.2
2016-10-28 23:29:47.362 PST,74.1
2016-10-28 23:44:47.362 PST,42.8
2016-10-28 23:59:47.362 PST,8.5
2016-10-29 00:14:47.362 PST,56.5
2016-10-29 00:29:47.362 PST,51.9
2016-10-29 00:44:47.362 PST,30.5
2016-10-29 00:59:47.362 PST,0.6
2016-10-29 01:14:47.362 PST,55.5
2016-10-29 01:29:47.362 PST,76.1
2016-10-29 01:44:47.362 PST,21.9
2016-10-29 01:59:47.362 PST,85.3
2016-10-29 02:14:47.362 PST,71.7
2016-10-29 02:29:47.362 PST,93.0
2016-10-29 02:44:47.362 PST,34.1
2016-10-29 02:59:47.362 PST,38.3
2016-10-29 03:14:47.362 PST,32.3
2016-10-29 03:29:47.362 PST,12.1
2016-10-29 03:44:47.362 PST,77.1
2016-10-29 03:59:47.362 PST,16.1
2016-10-29 04:14:47.362 PST,25.3
2016-10-29 04:29:47.362 PST,68.9
2016-10-29 04:44:47.362 PST,71.1
2016-10-29 04:59:47.362 PST,78.2
2016-10-29 05:14:47.362 PST,36.1
2016-10-29 05:29:47.362 PST,79.5
2016-10-29 05:44:47.362 PST,16.7
2016-10-29 05:59:47.362 PST,24.2
2016-10-29 06:14:47.362 PST,87.8
2016-10-29 06:29:47.362 PST,57.4
2016-10-29 06:44:47.362 PST,20.8
2016-10-29 06:59:47.362 PST,25.0
2016-10-29 07:14:47.362 PST,75.9
2016-10-29 07:29:47.362 PST,91.1
2016-10-29 07:44:47.362 PST,89.7
2016-10-29 07:59:47.362 PST,3.3
2016-10-29 08:14:47.362 PST,24.0
2016-10-29 08:29:47.362 PST,88.4
2016-10-29 08:44:47.362 PST,17.9
2016-10-29 08:59:47.362 PST,28.3
2016-10-29 09:14:47.362 PST,72.5
2016-10-29 09:29:47.362 PST,23.2
2016-10-29 09:44:47.362 PST,85.1
2016-10-29 09:59:47.362 PST,45.1
2016-10-29 10:14:47.362 PST,62.7
2016-10-29 10:29:47.362 PST,58.8
2016-10-29 10:44:47.362 PST,64.8
2016-10-29 10:59:47.362 PST,76.1
2016-10-29 11:14:47.362 PST,31.4
2016-10-29 11:29:47.362 PST,35.7
2016-10-29 11:44:47.362 PST,17.8
2016-10-29 11:59:47.362 PST,53.6
2016-10-29 12:14:47.362 PST,83.6
2016-10-29 12:29:47.362 PST,39.0
2016-10-29 12:44:47.362 PST,7.8
2016-10-29 12:59:47.362 PST,62.2
2016-10-29 13:14:47.362 PST,30.6
2016-10-29 13:29:47.362 PST,55.9
2016-10-29 13:44:47.362 PST,78.2
2016-10-29 13:59:47.362 PST,58.4
2016-10-29 14:14:47.362 PST,41.5
2016-10-29 14:29:47.362 PST,61.5
2016-10-29 14:44:47.362 PST,13.2
2016-10-29 14:59:47.362 PST,53.9
2016-10-29 15:14:47.362 PST,80.5
2016-10-29 15:29:47.362 PST,79.7
2016-10-29 15:44:47.362 PST,81.6
2016-10-29 15:59:47.362 PST,0.1
