# timestamp,voltage_A.real
2001-01-01 00:00:00.000 PST,79.2
2001-01-01 00:00:00.010 PST,76.8
2001-01-01 00:00:00.020 PST,57.9
2001-01-01 00:00:00.030 PST,6.6
2001-01-01 00:00:00.040 PST,35.5
2001-01-01 00:00:00.050 PST,81.8
2001-01-01 00:00:00.060 PST,29.7
2001-01-01 00:00:00.070 PST,99.6
2001-01-01 00:00:00.080 PST,64.7
2001-01-01 00:00:00.090 PST,82.9
2001-01-01 00:00:00.100 PST,30.4
2001-01-01 00:00:00.110 PST,4.1
2001-01-01 00:00:00.120 PST,65.8
2001-01-01 00:00:00.130 PST,65.7
2001-01-01 00:00:00.140 PST,65.4
2001-01-01 00:00:00.150 PST,72.8
2001-01-01 00:00:00.160 PST,55.9
2001-01-01 00:00:00.170 PST,2.3
2001-01-01 00:00:00.180 PST,60.2
2001-01-01 00:00:00.190 PST,58.1
2001-01-01 00:00:00.200 PST,66.2
2001-01-01 00:00:00.210 PST,74.0
2001-01-01 00:00:00.220 PST,66.5
2001-01-01 00:00:00.230 PST,39.7
2001-01-01 00:00:00.240 PST,20.0
2001-01-01 00:00:00.250 PST,27.6
2001-01-01 00:00:00.260 PST,58.0
2001-01-01 00:00:00.270 PST,58.3
2001-01-01 00:00:00.280 PST,88.7
2001-01-01 00:00:00.290 PST,96.6
2001-01-01 00:00:00.300 PST,7.3
2001-01-01 00:00:00.310 PST,41.0
2001-01-01 00:00:00.320 PST,23.5
2001-01-01 00:00:00.330 PST,46.1
2001-01-01 00:00:00.340 PST,73.7
2001-01-01 00:00:00.350 PST,18.2
2001-01-01 00:00:00.360 PST,3.8
2001-01-01 00:00:00.370 PST,46.8
2001-01-01 00:00:00.380 PST,93.4
2001-01-01 00:00:00.390 PST,56.8
2001-01-01 00:00:00.400 PST,51.8
2001-01-01 00:00:00.410 PST,4.1
2001-01-01 00:00:00.420 PST,46.4
2001-01-01 00:00:00.430 PST,56.6
2001-01-01 00:00:00.440 PST,68.4
2001-01-01 00:00:00.450 PST,39.4
2001-01-01 00:00:00.460 PST,24.9
2001-01-01 00:00:00.470 PST,83.5
2001-01-01 00:00:00.480 PST,84.7
2001-01-01 00:00:00.490 PST,16.4
2001-01-01 00:00:00.500 PST,6.7
2001-01-01 00:00:00.510 PST,40.4
2001-01-01 00:00:00.520 PST,0.4
2001-01-01 00:00:00.530 PST,47.4
2001-01-01 00:00:00.540 PST,15.7
2001-01-01 00:00:00.550 PST,23.7
2001-01-01 00:00:00.560 PST,46.1
2001-01-01 00:00:00.570 PST,39.8
2001-01-01 00:00:00.580 PST,89.9
2001-01-01 00:00:00.590 PST,51.9
2001-01-01 00:00:00.600 PST,47.8
2001-01-01 00:00:00.610 PST,74.3
2001-01-01 00:00:00.620 PST,97.2
2001-01-01 00:00:00.630 PST,32.2
2001-01-01 00:00:00.640 PST,82.5
2001-01-01 00:00:00.650 PST,53.9
2001-01-01 00:00:00.660 PST,68.3
2001-01-01 00:00:00.670 PST,85.8
2001-01-01 00:00:00.680 PST,87.9
2001-01-01 00:00:00.690 PST,21.1
2001-01-01 00:00:00.700 PST,38.0
2001-01-01 00:00:00.710 PST,79.1
2001-01-01 00:00:00.720 PST,5.8
2001-01-01 00:00:00.730 PST,44.8
2001-01-01 00:00:00.740 PST,88.1
2001-01-01 00:00:00.750 PST,75.0
2001-01-01 00:00:00.760 PST,13.2
2001-01-01 00:00:00.770 PST,38.5
2001-01-01 00:00:00.780 PST,1.4
2001-01-01 00:00:00.790 PST,44.2
2001-01-01 00:00:00.800 PST,83.2
2001-01-01 00:00:00.810 PST,98.4
2001-01-01 00:00:00.820 PST,63.6
2001-01-01 00:00:00.830 PST,77.8
2001-01-01 00:00:00.840 PST,94.4
2001-01-01 00:00:00.850 PST,68.0
2001-01-01 00:00:00.860 PST,83.8
2001-01-01 00:00:00.870 PST,18.4
2001-01-01 00:00:00.880 PST,33.2
2001-01-01 00:00:00.890 PST,2.8
2001-01-01 00:00:00.900 PST,61.5
